//              Time(s)       Force[Z](Revolution:3)-ArfadaCaso1.iaa(N) Force[Y](Revolution:3)-ArfadaCaso1.iaa(N) Force[X](Revolution:3)-ArfadaCaso1.iaa(N) Force(Revolution:3)-ArfadaCaso1.iaa(N) Moment[Z](Revolution:3)-ArfadaCaso1.iaa(N.mm) Moment[Y](Revolution:3)-ArfadaCaso1.iaa(N.mm) Moment[X](Revolution:3)-ArfadaCaso1.iaa(N.mm) Moment(Revolution:3)-ArfadaCaso1.iaa(N.mm) Force[Z](Spherical:5)-ArfadaCaso1.iaa(N) Force[Y](Spherical:5)-ArfadaCaso1.iaa(N) Force[X](Spherical:5)-ArfadaCaso1.iaa(N) Force(Spherical:5)-ArfadaCaso1.iaa(N) Moment[Z](Spherical:5)-ArfadaCaso1.iaa(N.mm) Moment[Y](Spherical:5)-ArfadaCaso1.iaa(N.mm) Moment[X](Spherical:5)-ArfadaCaso1.iaa(N.mm) Moment(Spherical:5)-ArfadaCaso1.iaa(N.mm) 
               0,33333       0,94612      -593,93500     128,23700     607,62100     120657,00000 -1680,50000   -8670,40000    120980,00000 -0,26742       607,47300    -0,00328       607,47300     0,00000       0,00000       0,00000       0,00000      
               0,33735       0,87231      -547,60500     118,25300     560,22800     111250,00000 -1549,67000   -7993,77000    111548,00000 -0,25928       560,08500    -0,00322       560,08500     0,00000      -0,00000       0,00000       0,00000      
               0,34136       0,79739      -500,57800     108,13000     512,12400     101704,00000 -1417,04000   -7306,94000    101976,00000 -0,25087       511,98500    -0,00316       511,98600     0,00000      -0,00000       0,00000       0,00000      
               0,34538       0,72502      -455,14900     98,36490      465,65800     92485,50000  -1289,10000   -6643,43000    92732,80000  -0,24253       465,52400    -0,00310       465,52400     0,00000      -0,00000       0,00000       0,00000      
               0,34940       0,64288      -403,58600     87,27780      412,91600     82021,10000  -1143,84000   -5890,32000    82240,30000  -0,23277       412,78800    -0,00302       412,78800     0,00000      -0,00000       0,00000       0,00000      
               0,35341       0,61043      -383,20000     82,95810      392,07700     77896,70000  -1087,29000   -5592,45000    78104,80000  -0,22806       391,95100    -0,00297       391,95100     0,00000      -0,00000       0,00000       0,00000      
               0,35743       0,61728      -387,46500     84,00900      396,46800     78789,50000  -1101,15000   -5654,51000    78999,80000  -0,22745       396,34100    -0,00295       396,34200     0,00000      -0,00000       0,00000       0,00000      
               0,36144       0,61508      -386,05300     83,85070      395,05500     78531,90000  -1099,18000   -5633,62000    78741,40000  -0,22558       394,92800    -0,00292       394,92800     0,00000       0,00000       0,00000       0,00000      
               0,36546       0,61533      -386,16900     84,04780      395,21000     78589,30000  -1101,88000   -5635,00000    78798,80000  -0,22370       395,08400    -0,00288       395,08400     0,00000       0,00000       0,00000       0,00000      
               0,36948       0,61485      -385,82200     84,16640      394,89600     78556,00000  -1103,57000   -5629,57000    78765,20000  -0,22148       394,76900    -0,00284       394,76900     0,00000       0,00000      -0,00000       0,00000      
               0,37349       0,61452      -385,56300     84,32620      394,67800     78544,20000  -1105,82000   -5625,39000    78753,20000  -0,21901       394,55100    -0,00280       394,55100     0,00000      -0,00000       0,00000       0,00000      
               0,37751       0,61409      -385,24100     84,49280      394,39800     78522,10000  -1108,17000   -5620,23000    78730,80000  -0,21627       394,27100    -0,00275       394,27100     0,00000       0,00000       0,00000       0,00000      
               0,38152       0,61364      -384,89700     84,67469      394,10100     78497,90000  -1110,73000   -5614,72000    78706,30000  -0,21326       393,97500    -0,00270       393,97500     0,00000      -0,00000       0,00000       0,00000      
               0,38554       0,61314      -384,52000     84,86820      393,77500     78468,80000  -1113,46000   -5608,68000    78676,80000  -0,20998       393,64800    -0,00265       393,64800     0,00000       0,00000      -0,00000       0,00000      
               0,38956       0,61260      -384,11400     85,07296      393,42200     78434,70000  -1116,35000   -5602,17000    78642,40000  -0,20644       393,29600    -0,00259       393,29600     0,00000       0,00000       0,00000       0,00000      
               0,39357       0,61202      -383,67800     85,28770      393,04300     78395,00000  -1119,38000   -5595,18000    78602,40000  -0,20264       392,91700    -0,00252       392,91700    -0,00000      -0,00000       0,00000       0,00000      
               0,39759       0,61140      -383,21200     85,51110      392,63800     78349,00000  -1122,54000   -5587,71000    78556,10000  -0,19857       392,51100    -0,00246       392,51100     0,00000      -0,00000       0,00000       0,00000      
               0,40160       0,61074      -382,71800     85,74200      392,20500     78296,20000  -1125,80000   -5579,78000    78502,80000  -0,19423       392,07900    -0,00239       392,07900     0,00000      -0,00000       0,00000       0,00000      
               0,40562       0,61003      -382,19500     85,97892      391,74700     78235,70000  -1129,15000   -5571,38000    78442,00000  -0,18962       391,62000    -0,00231       391,62000    -0,00000      -0,00000       0,00000       0,00000      
               0,40964       0,60929      -381,64400     86,22040      391,26200     78167,00000  -1132,57000   -5562,53000    78372,80000  -0,18475       391,13600    -0,00224       391,13600    -0,00000      -0,00000       0,00000       0,00000      
               0,41365       0,60851      -381,06500     86,46490      390,75200     78089,20000  -1136,03000   -5553,23000    78294,60000  -0,17961       390,62500    -0,00215       390,62500     0,00000       0,00000      -0,00000       0,00000      
               0,41767       0,60768      -380,45900     86,71096      390,21600     78001,60000  -1139,52000   -5543,50000    78206,70000  -0,17419       390,08900    -0,00207       390,08900     0,00000       0,00000      -0,00000       0,00000      
               0,42168       0,60681      -379,82400     86,95620      389,65100     77903,10000  -1143,01000   -5533,30000    78107,70000  -0,16849       389,52500    -0,00198       389,52500     0,00000       0,00000      -0,00000       0,00000      
               0,42570       0,60592      -379,17200     87,20150      389,07000     77794,90000  -1146,49000   -5522,80000    77999,10000  -0,16251       388,94400    -0,00189       388,94400    -0,00000      -0,00000       0,00001       0,00001      
               0,42972       0,60493      -378,46000     87,43510      388,42900     77667,50000  -1149,83000   -5511,38000    77871,30000  -0,15623       388,30200    -0,00179       388,30200    -0,00000       0,00000       0,00001       0,00001      
               0,43373       0,60411      -377,85100     87,69280      387,89400     77553,40000  -1153,48000   -5501,43000    77756,90000  -0,14968       387,76770    -0,00169       387,76800    -0,00000       0,00000       0,00000       0,00000      
               0,43775       0,60248      -376,73600     87,83065      386,83900     77326,60000  -1155,55000   -5484,06000    77529,40000  -0,14271       386,71300    -0,00159       386,71300     0,00000      -0,00001      -0,00000       0,00001      
               0,44177       0,60364      -377,37200     88,37400      387,58194     77449,30000  -1162,96000   -5492,14000    77652,50000  -0,13587       387,45500    -0,00149       387,45600    -0,00000       0,00000       0,00000       0,00000      
               0,44578       0,59444      -371,52900     87,38910      381,66900     76231,40000  -1150,25000   -5405,85000    76431,50000  -0,12693       381,54300    -0,00136       381,54300    -0,00000       0,00000       0,00000       0,00000      
               0,44980       0,64643      -403,91700     95,41970      415,03500     82845,60000  -1256,22000   -5875,99000    83063,20000  -0,12934       414,90564    -0,00135       414,90567     0,00000      -0,00000      -0,00000       0,00000      
               0,45381       0,72369      -452,07200     107,24200     464,61900     92672,30000  -1412,14000   -6575,29000    92916,00000  -0,13737       464,48400    -0,00140       464,48400     0,00000      -0,00000      -0,00000       0,00000      
               0,45783       0,79505      -496,52700     118,25500     510,41500     101712,00000 -1557,46000   -7220,38000    101979,00000 -0,14550       510,27600    -0,00146       510,27600     0,00000      -0,00000      -0,00000       0,00000      
               0,46185       0,86803      -541,98200     129,56100     557,25400     110921,00000 -1706,67000   -7879,64000    111214,00000 -0,15525       557,11000    -0,00153       557,11000     0,00000      -0,00000      -0,00000       0,00000      
               0,46586       0,94079      -587,29100     140,87800     603,95200     120061,00000 -1856,05000   -8536,39000    120379,00000 -0,16629       603,80300    -0,00163       603,80300    -0,00000       0,00000       0,00000       0,00000      
