//              Time(s)       Force[Z](Revolution:2)-ArfadaCaso1.iaa(N) Force[Y](Revolution:2)-ArfadaCaso1.iaa(N) Force[X](Revolution:2)-ArfadaCaso1.iaa(N) Force(Revolution:2)-ArfadaCaso1.iaa(N) Moment[Z](Revolution:2)-ArfadaCaso1.iaa(N.mm) Moment[Y](Revolution:2)-ArfadaCaso1.iaa(N.mm) Moment[X](Revolution:2)-ArfadaCaso1.iaa(N.mm) Moment(Revolution:2)-ArfadaCaso1.iaa(N.mm) Force[Z](Spherical:9)-ArfadaCaso1.iaa(N) Force[Y](Spherical:9)-ArfadaCaso1.iaa(N) Force[X](Spherical:9)-ArfadaCaso1.iaa(N) Force(Spherical:9)-ArfadaCaso1.iaa(N) Moment[Z](Spherical:9)-ArfadaCaso1.iaa(N.mm) Moment[Y](Spherical:9)-ArfadaCaso1.iaa(N.mm) Moment[X](Spherical:9)-ArfadaCaso1.iaa(N.mm) Moment(Spherical:9)-ArfadaCaso1.iaa(N.mm) 
               0,28514       0,65985      -414,73000     89,80680      424,34300     84309,20000   1427,24000    5968,20000    84532,20000  -0,22805       424,21700     0,00303       424,21700     0,00000       0,00001       0,00000       0,00001      
               0,28915       0,69505      -436,88089     94,50110      446,98500     88790,50000   1501,90000    6286,91000    89025,50000  -0,23276       446,85700     0,00310       446,85700     0,00000       0,00001       0,00000       0,00001      
               0,29317       0,78412      -492,86615     106,54000     504,25000     100152,00000  1693,27000    7092,77000    100418,00000 -0,24251       504,11700     0,00330       504,11700     0,00000       0,00000       0,00000       0,00000      
               0,29719       0,86257      -542,18200     117,14200     554,69300     110160,00000  1861,79000    7802,61000    110452,00000 -0,25085       554,55400     0,00347       554,55400     0,00000       0,00000       0,00000       0,00000      
               0,30120       0,94380      -593,24300     128,13400     606,92400     120525,00000  2036,50000    8537,62000    120844,00000 -0,25926       606,78100     0,00365       606,78100     0,00000       0,00000      -0,00000       0,00000      
               0,30522       1,02383      -643,55100     138,97600     658,38600     130739,00000  2208,81000    9261,79000    131086,00000 -0,26740       658,23800     0,00383       658,23800     0,00000       0,00000      -0,00000       0,00000      
               0,30923       1,10544      -694,85700     150,04700     710,87400     141160,00000  2384,76000    10000,40000   141533,00000 -0,27562       710,72100     0,00401       710,72100     0,00000       0,00000      -0,00000       0,00000      
               0,31325       1,18145      -742,64500     160,36900     759,76400     150867,00000  2548,79000    10688,30000   151267,00000 -0,28324       759,60600     0,00417       759,60700     0,00000       0,00000      -0,00000       0,00000      
               0,31727       1,27786      -803,25500     173,47100     821,77400     163182,00000  2757,00000    11560,90000   163614,00000 -0,29290       821,61100     0,00439       821,61100    -0,00000       0,00000      -0,00000       0,00000      
               0,32128       1,27780      -803,25500     173,47100     821,77400     163182,00000  2756,99000    11560,90000   163614,00000 -0,29290       821,61100     0,00436       821,61100    -0,00000       0,00000      -0,00000       0,00000      
